ts_ns,x,y,z,qw,qx,qy,qz,tag_used,held
1768665918134473000,0.03881778557779271,-0.055298101037904675,-0.30230594871232697,0.9954416993513354,-0.08686199329405331,-0.030703281388283297,0.024660207328838654,4,0
1768665918215037000,0.03767295341238929,-0.05576742953706508,-0.30235831686836767,0.9954420960506166,-0.08759962150413025,-0.02870299939250301,0.02444335387303068,4,0
1768665918295242000,0.03899597707316807,-0.05462995381751759,-0.3023543561468666,0.9955294402515482,-0.08571266216719486,-0.03104911381935368,0.02470679395802359,4,0
1768665918374290000,0.03911198052027511,-0.05603874693812924,-0.3020532346471327,0.9953089141238838,-0.08820401777364348,-0.031216708329397894,0.024611660553477303,4,0
1768665918454450000,0.03881021416671368,-0.05584870473656323,-0.3021202979720436,0.9953622356433045,-0.08784250363779066,-0.03071724145773426,0.02437550998512314,4,0
1768665918534902000,0.03910188655771401,-0.054499428422484626,-0.3023657945821158,0.9955439009821099,-0.08548653842101345,-0.031248812684838968,0.02465572290368924,4,0
1768665918615304000,0.03788102929173476,-0.05535190809969918,-0.30241860548466915,0.995487422523433,-0.08690563639482561,-0.029065742700374063,0.024645173193509392,4,0
1768665918696080000,0.03940774145303761,-0.0537585601325071,-0.3025455923023972,0.9956395901794669,-0.08416981892820509,-0.0318162823955645,0.024596183105963267,4,0
1768665918774536000,0.039673826426633294,-0.05422933919972478,-0.30238477069117575,0.9955538121253936,-0.0850215924102776,-0.03226873080500135,0.02454923621727107,4,0
1768665918854170000,0.037687639966797755,-0.05586017373252204,-0.3023745049613318,0.9954307437659207,-0.08774672605817743,-0.028735345554429782,0.02433980993279587,4,0
1768665918934353000,0.03831540182898622,-0.05458308985664513,-0.30260475364804484,0.9955880276694663,-0.08551828645013873,-0.02985913364556708,0.024485383023148777,4,0
1768665919014784000,0.03912792326467911,-0.05509063609462835,-0.30231537450035195,0.9954511792205816,-0.08652023432528266,-0.031246270570917056,0.0247965605691801,4,0
1768665919095048000,0.038160194148009974,-0.05448227730011532,-0.30255033533691794,0.9956016439608698,-0.08538792760901753,-0.029593830380852178,0.02470776324234925,4,0
1768665919174500000,0.03819478035390713,-0.05503083003820914,-0.3024626224434028,0.9955162092104144,-0.08635708822160797,-0.029618782544657943,0.02475193394028672,4,0
1768665919254211000,0.03832027836007645,-0.05474426782769711,-0.30253698669266904,0.9955608167904875,-0.0858270799336899,-0.02986725113727363,0.024501423040645284,4,0
1768665919334532000,0.038572477539545846,-0.05525132251953588,-0.3024116500764583,0.995457890511758,-0.08676459522349726,-0.030244976139138516,0.0249145469942053,4,0
1768665919414596000,0.03852484339035736,-0.054445081183749515,-0.3026024411803861,0.9955893355343084,-0.08530737789530905,-0.030204776526660704,0.024742629649164617,4,0
1768665919495214000,0.03845255353154767,-0.05557949090787668,-0.30236961175137067,0.9954250979133764,-0.08730050795582459,-0.030046398402412963,0.0245908458139123,4,0
