ts_ns,x,y,z,qw,qx,qy,qz,tag_used,held
1768658523386979000,-0.26285382712479494,-0.04684473635017796,-0.07500409728662115,0.768469003990247,-0.032464007403334376,0.6343795935332243,0.07722699941196184,1,0
1768658523466495000,-0.2631874324149763,-0.04616227002523825,-0.07452149303544456,0.7679554163005828,-0.03165552885157068,0.6352020975510816,0.07589928414966841,1,0
1768658523546410000,-0.26320551178060336,-0.04656866539201302,-0.07428955041004859,0.7676073182804103,-0.03233369474405492,0.6355431590904698,0.0762786342291284,1,0
1768658523626651000,-0.2631149406217996,-0.047356272458118374,-0.07415461583615866,0.7672829392498739,-0.03322502215530416,0.6357157726673922,0.07770743478428861,1,0
1768658523706546000,-0.26331136023332546,-0.045694385123068566,-0.07469491719488715,0.7682089571379724,-0.030946161966865386,0.6350050158364519,0.07527259192466366,1,0
1768658523786565000,-0.2633305027463159,-0.04660500626093852,-0.07401134270905131,0.7672371825229944,-0.032368900123082675,0.6359868673162602,0.07628934827516123,1,0
1768658523866922000,-0.26301249721135966,-0.04678781185194511,-0.07494370619817714,0.7683739361647491,-0.03240126909305398,0.6345203172004387,0.07704296881419155,1,0
1768658523946651000,-0.2633180784459034,-0.04668161491577504,-0.07411318000145209,0.7673295510645932,-0.0323582061331043,0.635843077018224,0.07656296733313314,1,0
1768658524026430000,-0.26314602455027664,-0.047128908804082444,-0.07441251773581173,0.76763716291392,-0.032959593570254596,0.6353509677494236,0.07730458644234735,1,0
1768658524106643000,-0.26317497375934207,-0.04640727733422931,-0.07471509974892133,0.7681040430425945,-0.03184021104082963,0.6349413470882309,0.07649748871876969,1,0
1768658524186771000,-0.2631222391912439,-0.04638061561595868,-0.07501284073708683,0.7685116922711415,-0.03194190717827389,0.6344698040479546,0.07627293858054146,1,0
1768658524266367000,-0.2633034829109998,-0.04655954213744744,-0.07442959384457429,0.7676773074374539,-0.03194305996721097,0.6354154257926805,0.07680123195768998,1,0
1768658524347166000,-0.2632943071878025,-0.046492470308199765,-0.07431003366017123,0.7675891673595644,-0.03206383448450594,0.6355625682317,0.07641336619418494,1,0
1768658524426375000,-0.26292361404353753,-0.04682951592460588,-0.07527873429565353,0.7687887829792819,-0.03256450528377559,0.6340112078235464,0.07702693369845015,1,0
1768658524507237000,-0.2632892739462496,-0.045668192551643776,-0.07473354499112128,0.7682150047801747,-0.03069755157445962,0.6349703939162812,0.07560400523604868,1,0
1768658524586832000,-0.2633661052055267,-0.04548420014285827,-0.07468902459408913,0.7682060131994176,-0.030561897160167252,0.6350454503340939,0.07511835818357276,1,0
1768658524666418000,-0.26315578254673805,-0.04571533777861042,-0.07529963392562032,0.7689310776340823,-0.030770957643376638,0.634085655988474,0.075720056021276,1,0
1768658524747113000,-0.2630193935794161,-0.04626776632924357,-0.07516072740082061,0.7687082272537186,-0.03166034515793193,0.6342299973574156,0.07640415138550219,1,0
1768658524827134000,-0.26344614835801855,-0.04698922622591828,-0.07363172474292354,0.7666591278359853,-0.03283799756657955,0.6365891270516066,0.07687477441435088,1,0
1768658524906799000,-0.26338982273065914,-0.04656162158979596,-0.0740079257348768,0.7672005099758971,-0.032197782187318225,0.6360261448871875,0.07640303223618804,1,0
1768658524987019000,-0.2632841788987196,-0.04657713149430023,-0.07428207584873109,0.767557219474706,-0.03222707637994932,0.6355846013663141,0.07648231747458165,1,0
1768658525066588000,-0.26313569165408973,-0.0463004855603778,-0.07497667717976808,0.7684651347066224,-0.03169757701617905,0.6345264995620598,0.0763722574313181,1,0
1768658525147334000,-0.26307624902245813,-0.04689216880199048,-0.07470977771267058,0.7680378278457051,-0.032514528691654644,0.6349001235079861,0.07721744357044369,1,0
1768658525227543000,-0.26316214015712064,-0.046517496796106804,-0.07468133979400854,0.7680592797071524,-0.03205807876413452,0.6349752877830389,0.07657418851368884,1,0
1768658525306750000,-0.2632487794965663,-0.04554130172998473,-0.0749104411199492,0.7685000868142319,-0.030705140770638278,0.6346744001376551,0.07518787606177688,1,0
1768658525387418000,-0.2629619056788341,-0.046690357380383095,-0.07513873933599376,0.7686310201367229,-0.0322891485787233,0.6342271904217497,0.07693917530995231,1,0
1768658525466568000,-0.263275223651202,-0.04622390178066992,-0.07468049245544107,0.7681123592399699,-0.031793264598435574,0.6350065737276098,0.0758896780313563,1,0
1768658525547031000,-0.2629221975729392,-0.04729208234661091,-0.07490348879230031,0.7682418813224696,-0.03315217201409336,0.6345549258862695,0.07775211448141765,1,0
1768658525626484000,-0.26327326936342643,-0.04645764506775136,-0.0743496850472217,0.7676362214104008,-0.03196304244635373,0.6355055420061771,0.07645718786203058,1,0
1768658525706904000,-0.2634071714954045,-0.04553187175686933,-0.0747045475322329,0.7682169111896017,-0.030747613590753387,0.6350381701126754,0.07499256043586006,1,0
1768658525786883000,-0.2633964993874963,-0.046010309726420215,-0.074350777743705,0.7677134641906834,-0.031456623107070786,0.635539225730789,0.07560694624536267,1,0
1768658525866692000,-0.26289675550486225,-0.04686545117604811,-0.07532043608732136,0.7688186293398477,-0.03249229587764666,0.6339471131545775,0.07728663281302219,1,0
1768658525947236000,-0.26345422875953656,-0.045858063445929874,-0.07428369948102591,0.767648625606,-0.031251959574290875,0.6356572217161458,0.0753578072139635,1,0
1768658526026783000,-0.2634660225285826,-0.04594512384117676,-0.07435249014071478,0.767682754615857,-0.03123169783878566,0.6355790253138511,0.07567741999177667,1,0
1768658526106525000,-0.2634455579094183,-0.046152679255734644,-0.07422515135042873,0.7675196313468742,-0.03160730517221988,0.6357378855910802,0.07584150961769515,1,0
1768658526186132000,-0.2629673198359869,-0.04500391742026186,-0.07647190264528066,0.7712519780695647,-0.03326144978669291,0.631785178996998,0.07008245059643754,1,0
1768658526266406000,-0.26329973661172407,-0.045322595187693146,-0.07548747025244679,0.769738007792026,-0.03272228900246633,0.6334489645624924,0.07193789305719561,1,0
1768658526346985000,-0.26288806365609646,-0.045557297426785395,-0.07668068374395602,0.7710611848632896,-0.03192371310033262,0.6316568352023073,0.07385911102438839,1,0
1768658526426584000,-0.2629121218131194,-0.046166537631603874,-0.07611939582123761,0.770257194499514,-0.03263026518471147,0.6325155071566841,0.0745872195623081,1,0
1768658526506332000,-0.2624607738447879,-0.0472220171490878,-0.07645823251555726,0.7705460852067582,-0.03395538765247439,0.6318827458235429,0.07635416002032548,1,0
1768658526586935000,-0.26234203814187684,-0.046896253598857046,-0.07743400043371873,0.7713821528213844,-0.031394882240727985,0.6306250708979031,0.0793470581228555,1,0
1768658526666401000,-0.26003246226753385,-0.05052258938999985,-0.08249720164722743,0.7754677030427768,-0.027662500812197996,0.6226807753364597,0.10076348352831276,1,0
1768658526746790000,-0.2639516266954159,-0.06532342043604562,-0.06348686859177752,0.7485722147259635,-0.05284939775656173,0.650589687993777,0.11653170544188754,1,0
1768658526826759000,-0.26839796988294157,-0.06518588039195265,-0.05380463297003934,0.735406197374512,-0.06456461155040966,0.6655950236238954,0.10950981839822038,1,0
1768658526906571000,-0.2701505569970422,-0.05429227741332013,-0.05838646738808679,0.7414335673645732,-0.058128540255839904,0.6611964278291761,0.09857292639820188,1,0
1768658526986734000,-0.2706201711035699,-0.05053468221777985,-0.054915556204284004,0.7363177871912884,-0.06340550414991827,0.6663540297959134,0.09893515696640033,1,0
1768658527066254000,-0.2683869596565112,-0.02206549398038297,-0.0732037936860189,0.7634766780601596,-0.028919737534497215,0.6407544311448619,0.07550344235452935,1,0
1768658527147194000,-0.27228305056869095,-0.0402868689105146,-0.04666570347040355,0.7254155468382955,-0.0663560745818546,0.6773634622290491,0.10270294936592617,1,0
1768658527227472000,-0.27217368748359744,-0.023642345075599352,-0.047982696798654134,0.7307834366532425,-0.059536603036940576,0.6748817456425485,0.08334021244612051,1,0
1768658527306679000,-0.27089330945468276,-0.0024818398250667575,-0.05440720573971379,0.7432681993905563,-0.036613548362718865,0.6644456799047923,0.06872969014093905,1,0
1768658527386676000,-0.27021417797380126,0.010629379887382093,-0.05372533606617406,0.745118236171134,-0.03003584836665223,0.6636207763883143,0.059195667779699826,1,0
1768658527466620000,-0.26604122666247204,0.009091852773338183,-0.06663387270083351,0.7635528726099051,-0.04301619358721809,0.6407421024796701,0.0677213107401275,1,0
1768658527547095000,-0.2653969801655259,0.01794660506606434,-0.06784963080306183,0.7673718578001071,-0.04145578550771013,0.6372373084360599,0.05788317926234602,1,0
1768658527627087000,-0.26593372495515194,0.024158666204453942,-0.06582872249309797,0.7657820288038539,-0.039711729081917994,0.6396597041811046,0.05325716647850952,1,0
1768658527706467000,-0.2650328166466603,0.027379025051008574,-0.06831034274103193,0.7690243574436607,-0.03997076259747509,0.6359542186657287,0.05065676220410808,1,0
1768658527786772000,-0.2637838171731303,0.025312617739978414,-0.07204047936420697,0.7729928509715814,-0.04451363836503528,0.6304487674060136,0.055090289730329256,1,0
1768658527866639000,-0.263670699227778,0.025009730352623667,-0.07067746710964186,0.7709463977235004,-0.0445433189168316,0.6328289742750244,0.05643610453470714,1,0
1768658527947075000,-0.2619248620385255,0.024979221876239632,-0.07304574554360421,0.7745838691797827,-0.04196177403127052,0.6284358691992249,0.057683597585801744,1,0
1768658528026869000,-0.2605088170965597,0.02593724201051329,-0.07325134430848136,0.7751812449565765,-0.03868604949244683,0.628293670626651,0.05333376503425968,1,0
1768658528106492000,-0.26065680330941277,0.02238674820308289,-0.07246947620128726,0.7736179160135769,-0.03970897342037696,0.629920731278955,0.05602133305890616,1,0
