ts_ns,x,y,z,qw,qx,qy,qz,tag_used,held
1768659055935645000,-0.26337043486498135,-0.045730211915124906,-0.07470561128389362,0.7668383761618067,-0.03192579645508748,0.6367400223505202,0.07417406759299904,1,0
1768659056016246000,-0.2632096300910947,-0.04657487957562872,-0.07456390325400018,0.7665946369438676,-0.033356646220662284,0.6368586106374969,0.07504070108072408,1,0
1768659056096523000,-0.2631599719429021,-0.045464460523618876,-0.07554241246277296,0.767980054561115,-0.03167976054882465,0.6354254845423932,0.07373928506529541,1,0
1768659056175903000,-0.26354540562030454,-0.0454839536833245,-0.07448912199136114,0.7666133565214919,-0.03179423666483783,0.6371047828182206,0.07342059539325838,1,0
1768659056256064000,-0.2636455055402115,-0.04482921254327108,-0.0747304437545676,0.7669174606043481,-0.030495910776429696,0.6368428575508911,0.07306697497850718,1,0
1768659056335833000,-0.2632832440878644,-0.045323374874241124,-0.07530148295604182,0.7676805954474368,-0.03153530532018777,0.6358305505886913,0.07342709874367392,1,0
1768659056416069000,-0.2631239570978701,-0.04512410214650856,-0.0758535881777801,0.7684131621916385,-0.031189816357449017,0.634972946179748,0.07333324720783968,1,0
1768659056496063000,-0.26318925285394335,-0.04558788544074876,-0.07538882886367061,0.7677350648816604,-0.03179578793041747,0.6356864199102075,0.07399103704355146,1,0
1768659056575742000,-0.26261752403380856,-0.046370701011400395,-0.07642951138197433,0.7690511267850171,-0.03319782895419825,0.6339115158884534,0.0749296908269781,1,0
1768659056656217000,-0.2631922912986268,-0.04565886329193923,-0.07525791615143317,0.7675994297492038,-0.032031111554905865,0.6358488778978569,0.07390079713569087,1,0
1768659056735791000,-0.2631617925896309,-0.04603801028344678,-0.07533508159501315,0.7676003366386802,-0.032406273068691996,0.6357411263834388,0.0746510340363661,1,0
1768659056815863000,-0.2633744344495294,-0.045790586506152225,-0.0748225597435421,0.7669809819152129,-0.03211252363761375,0.6365652273921469,0.07411929897930665,1,0
1768659056896177000,-0.26317881434133417,-0.04562542177820048,-0.07543678996197647,0.7678154705499982,-0.03196206020826338,0.6355906404816914,0.07390783194899954,1,0
1768659056976034000,-0.2634580123323769,-0.04455368383600063,-0.07528600018965298,0.7677360617062988,-0.0303562219300399,0.6359338092894196,0.07244328504757831,1,0
