ts_ns,x,y,z,qw,qx,qy,qz,tag_used,held
1768658772746659000,-0.2632769490964062,-0.045746596468047726,-0.07485351469766573,0.7670623993851079,-0.032091072115911445,0.6364804344267723,0.07401415494295698,1,0
1768658772827910000,-0.2630312010713038,-0.045510118460233465,-0.07567965178649719,0.7681421763720837,-0.03165830855987716,0.6352033671310422,0.0739731759685408,1,0
1768658772907265000,-0.26313346850645386,-0.04609475917324608,-0.0751721089241712,0.7674315643467461,-0.03265529728724276,0.6359567974016237,0.07444042881430883,1,0
1768658772987350000,-0.2633159993662213,-0.04548688685283291,-0.07508181170835412,0.7673371382559958,-0.031508333939628555,0.6361845329924543,0.07396067283780282,1,0
1768658773066955000,-0.26295140611985995,-0.04585743939574041,-0.07588045100329044,0.7683935676238156,-0.032387924595620135,0.6348432422615001,0.07413774564713649,1,0
1768658773147432000,-0.2631573310408256,-0.04603582677046265,-0.074975968628805,0.7672075107132009,-0.032607045831023106,0.6362441953820062,0.07431513917184654,1,0
1768658773227213000,-0.26314376628403074,-0.044521438237473135,-0.0761639237754539,0.768902012612825,-0.030394656457976555,0.6345287402902826,0.07238188726729915,1,0
1768658773307063000,-0.2630385451568585,-0.04654378379502216,-0.0752328028477272,0.767471487550905,-0.03336178153695757,0.6358073249675534,0.07499035169063603,1,0
1768658773387327000,-0.26317116665531026,-0.045408126165155806,-0.07560207707861438,0.7680565763912106,-0.031604125938154204,0.635349962507031,0.07362540205806743,1,0
1768658773467122000,-0.2630281175210644,-0.04591665503090268,-0.0756766541267349,0.7680920188086617,-0.03230101277226245,0.6351810098111755,0.07440685446634561,1,0
1768658773547639000,-0.2631310471468527,-0.04585489283273301,-0.07525163019578522,0.7675793968873247,-0.03230781079706491,0.6358309078032187,0.07414264304519273,1,0
1768658773627265000,-0.26290031274240705,-0.04486980781591086,-0.07647111392220016,0.7692369093725144,-0.030682892762947434,0.6340044337096298,0.07329062277843679,1,0
1768658773706886000,-0.2629414201208621,-0.04577155623758426,-0.07585618720095517,0.7683589523024097,-0.0321427724720918,0.6348911166504047,0.07419321123224795,1,0
1768658773786951000,-0.262955000491972,-0.04614723603290679,-0.0754978140019902,0.7678573842094754,-0.03269732721219733,0.6354169522472278,0.07464059957559945,1,0
1768658773866922000,-0.2628467454866168,-0.045444050866008626,-0.076211740134749,0.7689015315673976,-0.031841300496722486,0.6343217717365048,0.07356939742208796,1,0
1768658773947502000,-0.26307024931547845,-0.045491953531563885,-0.07558909016612023,0.7680481500880085,-0.031701487316136985,0.6353314276697369,0.07383110363164387,1,0
1768658774027056000,-0.26302590883518534,-0.04549524138070019,-0.07566154370546223,0.7681539471507766,-0.031763052178710574,0.6352055229718729,0.07378729957793649,1,0
1768658774107202000,-0.26301207202598426,-0.04570465704154941,-0.07553878182451298,0.7679824652776751,-0.03209037101872369,0.635370804881968,0.07400730651459576,1,0
1768658774186973000,-0.2631421933537142,-0.045004290103834006,-0.07572009793900032,0.768301054070593,-0.031125047981234468,0.6351563334536442,0.0729462389428318,1,0
1768658774267105000,-0.2630379956326498,-0.04585906321324572,-0.07560124946256044,0.7680195880518645,-0.03225785471176196,0.6352883980005111,0.07425627612521153,1,0
1768658774347220000,-0.26303006230603787,-0.04541612814822786,-0.07597073218511294,0.7685318262306615,-0.03156662230216855,0.6347613581699514,0.07375905775723705,1,0
1768658774427353000,-0.2633411137451206,-0.04573939112863783,-0.07481095911660451,0.7670153255501835,-0.03216940864218036,0.6365555761518213,0.07382152794938097,1,0
1768658774506943000,-0.2631244546254142,-0.045556716152236526,-0.07545196051196754,0.7678400739104718,-0.03171067698466439,0.6355617770202165,0.07400865796135069,1,0
1768658774587584000,-0.26297081008765505,-0.04548356781145965,-0.0759868483924875,0.7685671380037504,-0.031766713886576314,0.6347097817343452,0.07374905586048044,1,0
1768658774668621000,-0.26299436007271765,-0.045685990301882994,-0.07571994523365916,0.768216004736543,-0.032116947065389964,0.6350996676119229,0.0738991473364068,1,0
1768658774747262000,-0.2631499818054943,-0.046239879599776434,-0.07501449701539475,0.7672113661101663,-0.032836843490758036,0.6361850312560273,0.07467976584526523,1,0
1768658774827685000,-0.26328551013471885,-0.04605118527494125,-0.07470246097408495,0.766841761153098,-0.03260477199819574,0.6366887617938756,0.07428366442188042,1,0
1768658774907399000,-0.26314220127117616,-0.046644729167958754,-0.07469339933911882,0.7667800529708153,-0.033532526537752516,0.6366302159864642,0.07500592058695427,1,0
1768658774987155000,-0.2630968457587298,-0.046068110152299925,-0.07519354487854418,0.7674891492124755,-0.032666044217734544,0.635897361817224,0.07434971842697324,1,0
1768658775066937000,-0.2632589142661158,-0.045554313426458035,-0.07511662180639403,0.767440804795034,-0.031884102756472694,0.6360781319001864,0.07363847666359223,1,0
1768658775147425000,-0.26312710130422917,-0.04586865222958166,-0.07530073199501847,0.7676235919450972,-0.03223536940017673,0.6357635392519244,0.07429417343781244,1,0
1768658775226895000,-0.26323779802325387,-0.04570084438710889,-0.07514502361881817,0.7674310862819536,-0.03200648517359916,0.6360423397922711,0.07399496406179375,1,0
1768658775307002000,-0.2629171731429417,-0.04580837798899638,-0.0760229878576057,0.7685612367008352,-0.03224243430775181,0.6346424902093911,0.07418194181615845,1,0
